,0,1
344,836,"[u'punch', u'cut', u'cutter', u'arbor', u'blade', u'knife', u'saw', u'paper', u'sheet', u'rotat', u'slice', u'move', u'cam', u'trim', u'push', u'tool', u'reciproc', u'rotari', u'press', u'member', u'movement', u'roll', u'hole', u'drum', u'food', u'shaft', u'teeth', u'sever', u'spindl', u'assembl', u'perfor', u'posit', u'workpiec', u'manual', u'machin', u'tip', u'dispens', u'movabl', u'edg', u'cylindr', u'axi', u'guid', u'axial', u'remov', u'tooth', u'support', u'along', u'transvers']"
345,834,"[u'miter', u'saw', u'fenc', u'rive', u'cut', u'whereat', u'rip', u'blade', u'slitter', u'tabl', u'knife', u'slice', u'workpiec', u'trimmer', u'slicer', u'bevel', u'pivot', u'guid', u'cutter', u'support', u'turntabl', u'glide', u'arm', u'work', u'swing', u'movabl', u'move', u'tool', u'mechan', u'along', u'piec', u'guard', u'posit', u'clamp', u'food', u'assembl', u'rotat', u'machin', u'engag', u'extend', u'rel', u'angularli', u'moveabl', u'circular', u'rail', u'carriag', u'vertic', u'perpendicular', u'mount', u'hold']"
346,835,"[u'miter', u'saw', u'cut', u'blade', u'cutter', u'punch', u'workpiec', u'trim', u'upright', u'press', u'pivot', u'vertic', u'guid', u'posit', u'along', u'align', u'upper', u'rotat', u'move', u'die', u'movabl', u'slide', u'downward', u'holder', u'tool', u'inclin', u'abut', u'support', u'sheet', u'orient', u'direct', u'angl', u'rel', u'slidabl', u'bias', u'spring', u'horizont', u'linear', u'depth', u'engag', u'lower', u'part', u'tabl', u'forc']"
347,839,"[u'back', u'surfac', u'base', u'includ']"
348,36 ,"[u'footwear', u'outsol', u'shoe', u'sole', u'midsol', u'insol', u'heel', u'forefoot', u'foot', u'footb', u'lace', u'metatars', u'toe', u'midfoot', u'wearer', u'instep', u'sandal', u'articl', u'misorient', u'vamp', u'oversho', u'thong', u'cleat', u'medial', u'barefoot', u'upper', u'metatarsu', u'booti', u'bootlac', u'calcaneu', u'ankl', u'arch', u'orthot', u'crampon', u'rearfoot', u'gait', u'pronat', u'athlet', u'dancer', u'walk', u'underfoot', u'shoelac', u'cushion', u'traction', u'plantar', u'danc', u'boot', u'sock', u'tongu', u'welt']"
349,2 ,"[u'garment', u'wearer', u'vest', u'bib', u'torso', u'wader', u'helmet', u'shirt', u'outerwear', u'worn', u'cape', u'glove', u'ballist', u'shin', u'swimsuit', u'pant', u'cloth', u'wetsuit', u'waist', u'mitt', u'zipper', u'strap', u'visor', u'apparel', u'sleeveless', u'perspir', u'gown', u'brim', u'protect', u'attir', u'knee', u'neck', u'shoulder', u'waistband', u'wear', u'buttock', u'armor', u'jersei', u'pocket', u'firefight', u'don', u'sport']"
350,83 ,"[u'woodwork', u'cut', u'microtom', u'blade', u'saw', u'knife', u'cutter', u'punch', u'danger', u'slitter', u'whereat', u'tool', u'workpiec', u'slice', u'miter', u'machin', u'move', u'trim', u'conveyor', u'piec', u'perfor', u'scrap', u'edg', u'anvil', u'abrupt', u'brake', u'along', u'food', u'rotat', u'sheet', u'die', u'feed', u'strip', u'chute', u'work', u'shear', u'brought', u'revolv', u'movement', u'shoe', u'safeti', u'press', u'posit', u'transvers', u'support', u'movabl', u'bevel', u'roll', u'rel', u'circular']"
351,368,"[u'timepiec', u'watch', u'chronograph', u'wristwatch', u'hairspr', u'horolog', u'gong', u'arbour', u'breguet', u'clockwork', u'watchcas', u'guilt', u'wheelwork', u'overcoil', u'mainspr', u'escap', u'dial', u'timekeep', u'hour', u'tourbillon', u'7.75', u'bedtim', u'leap', u'milki', u'hundredth', u'bezel', u'jewel', u'clock', u'movement', u'calendar', u'wheel', u'staff', u'minut', u'time', u'collet', u'month', u'kinemat', u'mca', u'date', u""o'clock"", u'dai', u'alarm', u'beak', u'spring']"
352,369,"[u'disc', u'record', u'reproduc', u'optic', u'pickup', u'medium', u'laser', u'nft', u'reproduct', u'eamr', u'plasmon', u'disk', u'servo', u'write', u'wobbl', u'tamr', u'hamr', u'beam', u'waveguid', u'prml', u'light', u'bca', u'track', u'len', u'diffract', u'pit', u'read', u'dvd', u'unrecord', u'prepit', u'aberr', u'focu', u'reflect', u'irradi', u'photodetector', u'focus', u'slider', u'inform', u'\u03bb1', u'mark', u'head', u'error', u'hologram', u'holographi', u'dfl', u'assist', u'astigmat', u'coma', u'ab', u'pole']"
353,366,"[u'blender', u'mix', u'mixer', u'agit', u'stirrer', u'micromix', u'stir', u'knead', u'beater', u'hma', u'slump', u'unobtain', u'impel', u'kneader', u'fluid', u'extrud', u'cavit', u'paddl', u'shaker', u'spoon', u'vessel', u'turbul', u'inlet', u'bowl', u'rotat', u'spatula', u'shaft', u'chamber', u'mixabl', u'tank', u'flow', u'blade', u'blend', u'shear', u'precondition', u'cement', u'gravimetr', u'food', u'liquid', u'screw', u'mixtur', u'devolatil', u'jar', u'concret', u'outlet', u'cocktail', u'whirl', u'auger', u'contain', u'dough']"
354,367,"[u'seismic', u'sonar', u'streamer', u'hydrophon', u'survei', u'acoust', u'wavefield', u'deghost', u'subsurfac', u'marin', u'underwat', u'geophon', u'tow', u'transduc', u'geophys', u'downgo', u'crosslin', u'sodar', u'vibrosei', u'wave', u'upgo', u'seismogram', u'borehol', u'semblanc', u'ultrason', u'compression', u'cmut', u'pinger', u'walkawai', u'downscan', u'geolog', u'vsp', u'traveltim', u'stonelei', u'sonobuoi', u'microseism', u'gunshot', u'echo', u'sound', u'azimuth', u'seismomet', u'veloc', u'lwd', u'seafloor', u'signal', u'wavenumb', u'convolv', u'seab']"
355,365,"[u'memori', u'cell', u'bit', u'word', u'nonvolatil', u'voltag', u'write', u'read', u'line', u'eras', u'volatil', u'precharg', u'arrai', u'bitlin', u'semiconductor', u'sram', u'circuit', u'transistor', u'wordlin', u'unselect', u'nand', u'program', u'mram', u'sens', u'strobe', u'gate', u'refresh', u'flash', u'data', u'amplifi', u'oper', u'devic', u'state', u'row', u'address', u'column', u'first', u'mtj', u'resist', u'dram', u'second', u'random', u'coupl', u'select', u'current', u'tunnel', u'logic', u'control', u'signal', u'appli']"
356,362,"[u'light', u'led', u'lamp', u'emit', u'illumin', u'reflector', u'backlight', u'sourc', u'fixtur', u'luminair', u'reflect', u'diod', u'bulb', u'headlamp', u'flashlight', u'len', u'sink', u'guid', u'lampshad', u'dissip', u'headlight', u'surfac', u'optic', u'mount', u'incid', u'plate', u'hous', u'diffus', u'dispos', u'board', u'modul', u'lgp', u'side', u'heat', u'cover', u'assembl', u'downlight', u'exit', u'transluc', u'incandesc', u'beam', u'socket', u'lumin', u'tir', u'angl', u'ha', u'arrang', u'bottom', u'floodlight', u'toward']"
357,363,"[u'dc', u'rectifi', u'ac', u'voltag', u'convert', u'switch', u'power', u'flyback', u'capacitor', u'transform', u'current', u'invert', u'rectif', u'output', u'circuit', u'pwm', u'pfc', u'wind', u'inductor', u'primari', u'suppli', u'secondari', u'bridgeless', u'input', u'control', u'snubber', u'regul', u'seri', u'autotransform', u'llc', u'bridg', u'zv', u'off', u'duti', u'feedback', u'convers', u'load', u'reson', u'puls', u'phase', u'turn', u'diod', u'boost', u'rippl', u'signal', u'buck', u'zero', u'hvdc', u'termin', u'transformerless']"
358,360,"[u'disk', u'magnet', u'servo', u'head', u'write', u'pole', u'slider', u'gimbal', u'magnetoresist', u'microactu', u'ab', u'nonmagnet', u'hga', u'read', u'hdd', u'tape', u'hard', u'record', u'track', u'cpp', u'drive', u'antiferromagnet', u'shield', u'writer', u'sto', u'flexur', u'pmr', u'tmr', u'readback', u'ferromagnet', u'trail', u'touchdown', u'rro', u'fly', u'medium', u'suspens', u'mamr', u'spindl', u'sector', u'cofe', u'bear', u'transduc', u'written', u'vcm', u'gmr', u'magneto', u'mr', u'iti', u'antiparallel', u'perpendicular']"
359,361,"[u'board', u'electron', u'circuit', u'esd', u'capacitor', u'electr', u'protect', u'connect', u'motherboard', u'chassi', u'dissip', u'mount', u'breaker', u'surg', u'overvoltag', u'hous', u'enclosur', u'power', u'electrostat', u'conduct', u'compon', u'cool', u'includ', u'cover', u'rack', u'plate', u'overcurr', u'voltag', u'first', u'fan', u'side', u'second', u'fault', u'footwear', u'ground', u'heat', u'sink', u'connector', u'devic', u'ceram', u'dispos', u'modul', u'member', u'coupl', u'current', u'pcb', u'case', u'surfac', u'portion', u'switchgear']"
360,38 ,"[u'solepl', u'iron', u'steam', u'steamer', u'wrinkl', u'cloth', u'garment', u'applianc', u'boiler', u'creas', u'tank', u'water', u'sole', u'heat', u'outlet', u'brush', u'intuit', u'press', u'hanger', u'chamber', u'fabric', u'inlet', u'pump', u'boil', u'plate', u'said', u'heater', u'reservoir', u'just', u'character', u'hand', u'handl']"
361,380,"[u'encrypt', u'kei', u'decrypt', u'cryptograph', u'cipher', u'cryptographi', u'secret', u'ciphertext', u'plaintext', u'scrambl', u'public', u'descrambl', u'random', u'secur', u'enciph', u'privat', u'authent', u'ellipt', u'deciph', u'cryptosystem', u'feistel', u'qkd', u'unencrypt', u'ae', u'diffi', u'hellman', u'attack', u'hdcp', u'pseudorandom', u'data', u'hash', u'gener', u'crypto', u'polynomi', u'scalar', u'cryptanalysi', u'eavesdropp', u'encryptor', u'rekei', u'messag', u'ecdsa', u'rsa', u'xor', u'us', u'endomorph', u'algorithm', u'mod', u'jrnso', u'mixcolumn', u'ecsm']"
362,381,"[u'sound', u'microphon', u'hear', u'speaker', u'audio', u'loudspeak', u'ear', u'acoust', u'earphon', u'headphon', u'diaphragm', u'canal', u'earpiec', u'headset', u'transduc', u'listen', u'signal', u'binaur', u'aid', u'electroacoust', u'nois', u'auditori', u'thermoacoust', u'stereo', u'bass', u'loud', u'concha', u'earbud', u'reverber', u'output', u'vibrat', u'hrtf', u'stereophon', u'frequenc', u'tweeter', u'voic', u'woofer', u'electret', u'downmix', u'gain', u'cancel', u'eardrum', u'audibl', u'amplifi', u'input', u'monaur', u'reproduct', u'anc', u'anr', u'subwoof']"
363,382,"[u'imag', u'pixel', u'recognit', u'featur', u'extract', u'captur', u'object', u'determin', u'calcul', u'acquir', u'process', u'valu', u'classifi', u'reconstruct', u'histogram', u'obtain', u'data', u'dimension', u'camera', u'background', u'color', u'foreground', u'interest', u'base', u'scene', u'detect', u'digit', u'correspond', u'identifi', u'method', u'region', u'voxel', u'3d', u'transform', u'candid', u'gener', u'model', u'repres', u'facial', u'comput', u'watermark', u'similar', u'recogn', u'segment', u'each', u'compar', u'map', u'resolut', u'inform', u'ocr']"
364,383,"[u'bag', u'reclos', u'drawstr', u'reclosur', u'zipper', u'pouch', u'gusset', u'reseal', u'stretchi', u'trash', u'hem', u'fold', u'closur', u'seal', u'flap', u'open', u'packag', u'strip', u'peelabl', u'refus', u'mouth', u'tear', u'pourabl', u'bottom', u'top', u'unseal', u'torn', u'flexibl', u'ty', u'plastic', u'panel', u'sewn', u'close', u'seam', u'interlock', u'edg', u'side', u'10c', u'closabl', u'interior', u'wall', u'sealabl', u'oppos', u'slider', u'spout', u'inner', u'food', u'tape', u'male']"
365,384,"[u'bear', u'racewai', u'roll', u'cage', u'race', u'ring', u'inner', u'axial', u'outer', u'lubric', u'radial', u'circumferenti', u'roller', u'slinger', u'thrust', u'annular', u'shaft', u'superhard', u'rollabl', u'journal', u'labyrinth', u'pocket', u'cylindr', u'groov', u'rotat', u'surfac', u'ball', u'greas', u'slide', u'seal', u'diamet', u'hub', u'bush', u'lip', u'fit', u'flang', u'oscul', u'turnaround', u'oil', u'retain', u'hydrodynam', u'member', u'sleev', u'row', u'end', u'preload', u'support', u'wheel', u'between', u'assembl']"
366,385,"[u'fiber', u'waveguid', u'optic', u'clad', u'ferrul', u'cabl', u'connector', u'splice', u'core', u'refract', u'zehnder', u'coupler', u'grate', u'jacket', u'mach', u'furcat', u'1550', u'hom', u'microbend', u'multimod', u'\u03b43', u'light', u'wavelength', u'propag', u'bragg', u'index', u'\u03b42', u'photon', u'km', u'holei', u'endfac', u'\u03b41max', u'lightwav', u'\u03b41', u'loss', u'opto', u'\u03b4n3', u'toughest', u'bend', u'micromodul', u'coupl', u'\u03b4n2', u'splitter', u'end', u'electro', u'pigtail', u'modul', u'microreson', u'underclad', u'lp11']"
367,386,"[u'playback', u'video', u'reproduc', u'record', u'reproduct', u'vtr', u'spurious', u'bd', u'pictur', u'plai', u'playitem', u'dvd', u'av', u'subtitl', u'gop', u'vts_pgcit', u'vtsi', u'vtst_vob', u'audio', u'trick', u'medium', u'stream', u'edit', u'dvr', u'pgc', u'rom', u'content', u'file', u'avclip', u'playlist', u'picture_typ', u'inform', u'titl', u'mpeg', u'ep_map', u'data', u'pvr', u'stn_tabl', u'subplayitem', u'chapter', u'movi', u'televis', u'in_tim', u'tm_zone', u'out_tim', u'rec_tm_zon', u'decod', u'program', u'store', u'apparatu']"
368,388,"[u'fan', u'puls', u'transform', u'width', u'voltag', u'speed', u'motor', u'design', u'gener', u'signal', u'drive', u'modul', u'reduc', u'control', u'circuit']"
369,40 ,"[u'badg', u'luggag', u'tag', u'attach', u'piec', u'loop', u'plate', u'remov', u'member', u'back', u'insert', u'through']"
370,D14,[]
371,D15,[]
372,D16,[]
373,D17,[]
374,D10,[]
375,D11,[]
376,D12,[]
377,D13,[]
378,570,"[u'3,3,3', u'tetrafluoropropen', u'trifluoropropen', u'2,3,3,3', u'1234yf', u'dehydrofluorin', u'dehydrochlorin', u'pentafluoropropan', u'tetrachloropropen', u'1,1,1,2,3', u'pentachloropropan', u'1,1,2,3', u'hcfc', u'hfo', u'1233xf', u'1,1,1,3', u'240fa', u'propen', u'cf3cf', u'tetrafluoropropan', u'tetrachloropropan', u'chloro', u'1,3,3,3', u'dehydrohalogen', u'1233zd', u'1,1,1,3,3', u'1,1,1,2', u'1,1,1,2,3,3', u'cf3ch', u'hcfo', u'1,1,3,3', u'hexafluoropropan', u'chcl', u'pentafluoropropen', u'244bb', u'fluoropropen', u'1230xa', u'hcc', u'fluorid', u'243db', u'1,1,3', u'ccl2', u'245fa', u'1230za', u'cf3cx', u'244fa', u'cclch2cl', u'1234ze', u'trifluoro', u'trifluoropropyn']"
379,D18,[]
380,153,"[u'cleaner', u'dirt', u'vacuum', u'suction', u'cyclon', u'clean', u'dust', u'dirti', u'debri', u'brush', u'air', u'agit', u'hose', u'floor', u'inlet', u'applianc', u'wand', u'collect', u'outlet', u'nozzl', u'blower', u'canist', u'airstream', u'sweeper', u'airflow', u'upright', u'motor', u'robot', u'arraign', u'fan', u'hous', u'carpet', u'surfac', u'mop', u'mount', u'handl', u'bodi', u'chamber', u'assembl', u'flow', u'broom', u'suck', u'duct', u'fluid', u'dislodg', u'main', u'sweep', u'head', u'bristl', u'laden']"
381,60,"[u'patient', u'distal', u'tissu', u'implant', u'cathet', u'medic', u'surgic', u'lumen', u'stimul', u'bone', u'needl', u'proxim', u'cardiac', u'heart', u'blood', u'bodi', u'endoscop', u'cannula', u'instrument', u'spinal', u'deliv', u'fluid', u'fixat', u'end', u'sutur', u'exhaust', u'elong', u'deliveri', u'invas', u'ultrasound', u'insert', u'nerv', u'therapi', u'pace', u'tip', u'balloon', u'electrosurg', u'skin', u'syring', u'surgeri', u'procedur', u'physiolog', u'ablat', u'ventricular', u'anchor', u'devic', u'infus', u'incis', u'combustor', u'within']"
382,62,"[u'stent', u'refriger', u'prosthesi', u'prosthet', u'implant', u'intervertebr', u'femor', u'vertebr', u'graft', u'expand', u'tibial', u'vertebra', u'leaflet', u'bone', u'evapor', u'anterior', u'interbodi', u'spinal', u'posterior', u'compressor', u'knee', u'endplat', u'intraocular', u'endoprosthesi', u'cool', u'aortic', u'aneurysm', u'lumen', u'annuloplasti', u'articular', u'prosthes', u'condyl', u'mitral', u'cathet', u'tibia', u'annulu', u'distal', u'femur', u'icemak', u'condens', u'humer', u'endolumin', u'ligament', u'valv', u'acetabular', u'commissur', u'balloon', u'disc', u'strut', u'defrost']"
383,63,"[u'jewelri', u'pavilion', u'gemston', u'necklac', u'girdl', u'brooch', u'anklet', u'bracelet', u'ornament', u'charm', u'gem', u'clasp', u'stone', u'facet', u'pendant', u'ear', u'decor', u'preciou', u'crown', u'star', u'diamond', u'bezel', u'wearer', u'interchang', u'worn', u'ring', u'articl', u'pierc', u'arrow', u'strand', u'piec', u'prong', u'affix', u'halv']"
384,65,"[u'glass', u'lehr', u'downdraw', u'molten', u'preform', u'vitrifi', u'glasswar', u'oxyhydrogen', u'furnac', u'quartz', u'gob', u'forehearth', u'downfal', u'oxycombust', u'burner', u'melt', u'crucibl', u'ribbon', u'soot', u'vitreou', u'silica', u'temper', u'isopip', u'sio2', u'fiber', u'parison', u'vitrif', u'mold', u'overclad', u'melter', u'strengthen', u'draw', u'manufactur', u'flame', u'sheet', u'heat', u'cool', u'temperatur', u'frit', u'upris', u'soften', u'fluorophosph', u'sinter', u'form']"
385,66,"[u'knit', u'yarn', u'sinker', u'crochet', u'hosieri', u'stitch', u'needl', u'glove', u'sock', u'weft', u'textil', u'warp', u'fabric', u'machin', u'circular', u'pile', u'cours', u'footwear', u'garment', u'thread', u'toe', u'cylind', u'articl', u'stretchabl', u'throat', u'cam', u'feeder', u'tubular', u'dial', u'loop', u'unitari']"
386,252,"[u'phosphor', u'composit', u'nemat', u'eu', u'ba', u'formula', u'compound', u'particl', u'photochrom', u'ca', u'sr', u'solvent', u'europium', u'eu2', u'oxid', u'crystal', u'dispers', u'0', u'mixtur', u'carbon', u'zn', u'tetrafluoroethan', u'x', u'lithium', u'ce', u'nanoparticl', u'k33', u'm', u'group', u'yb', u'cyclohexylen', u'y', u'sinter', u'gd', u'1', u'materi', u'c', u'metal', u'powder', u'la', u'inxmyco4', u'contain', u'o3', u'bixbyit', u'sialon', u'excel', u'polym', u'anisotropi', u'1234ze', u'nm']"
387,69,"[u'pelt', u'fur', u'leather', u'dri', u'stretch', u'anim', u'tubular', u'30', u'rotat', u'remov', u'dure', u'arrang', u'2', u'side', u'posit']"
388,250,"[u'scintil', u'spectromet', u'radiat', u'beam', u'detector', u'ion', u'ioniz', u'neutron', u'spectrometri', u'irradi', u'charg', u'light', u'mass', u'microscop', u'sampl', u'optic', u'photon', u'detect', u'particl', u'quadrupol', u'infrar', u'terahertz', u'photodiod', u'incid', u'euv', u'sourc', u'rai', u'gamma', u'emit', u'photomultipli', u'beamlet', u'multipol', u'electrosprai', u'focus', u'imag', u'ultraviolet', u'photodetector', u'intens', u'dosimet', u'sensor', u'specimen', u'photoelectr', u'photosensor', u'wavelength', u'radioact', u'tem', u'fluoresc', u'sem', u'measur', u'reflect']"
389,251,"[u'valv', u'solenoid', u'bonnet', u'seat', u'armatur', u'close', u'seal', u'actuat', u'microvalv', u'flowbodi', u'fluid', u'open', u'butterfli', u'stem', u'sealedli', u'threadlessli', u'flow', u'bodi', u'blowout', u'faucet', u'passag', u'diaphragm', u'stemless', u'inlet', u'spring', u'hous', u'outlet', u'movabl', u'tappet', u'move', u'pressur', u'bore', u'posit', u'member', u'assembl', u'plunger', u'forc', u'piston', u'ring', u'axial', u'bias', u'sleev', u'poppet', u'threadless', u'electropneumat', u'ball', u'unseal', u'closur', u'orific', u'engag']"
390,256,"[u'fenc', u'picket', u'guardrail', u'balust', u'banist', u'post', u'rail', u'balconi', u'barricad', u'handrail', u'infil', u'roadwai', u'barrier', u'stair', u'upright', u'anchor', u'bracket', u'impact', u'wooden', u'fasten', u'terrain', u'ground', u'attach', u'union', u'assembl', u'support', u'vertic', u'elong', u'u', u'member', u'instal', u'safeti', u'tension', u'erect', u'horizont', u'extend', u'rope', u'panel', u'section', u'guard', u'cabl', u'hing', u'secur', u'shape', u'apertur', u'top', u'longitudin', u'slot', u'upper', u'end']"
